Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
83,7383,0.8015,67.29658669
84,7384,0.89175,68.09808671
85,7385,0.943625,68.98983669
86,7386,0.747667,69.93346167
87,7387,0.826167,70.68112868
88,7388,0.7825,71.50729567
89,7389,0.801875,72.28979564
90,7390,0.799333,73.09167063
91,7391,0.692083,73.89100361
92,7392,0.93,74.58308661
93,7393,0.778459,75.51308662
94,7394,0.918333,76.29154563
95,7395,0.782875,77.20987862
96,7396,0.821292,77.99275362
97,7397,0.769292,78.81404561
98,7398,0.814417,79.5833376
99,7399,0.800916,80.39775461
100,7400,0.812459,81.19867063
101,7401,0.790625,82.01112962
106,7406,1.061917,104.0832959
107,7407,0.8485,105.1452129
108,7408,0.908791,105.9937129
109,7409,1.058541,106.9025039
110,7410,1.270542,107.9610448
111,7411,0.927667,109.2315869
112,7412,0.897542,110.1592539
113,7413,0.915791,111.0567959
114,7414,1.020875,111.9725869
115,7415,1.16825,112.9934618
116,7416,0.936209,114.1617118
117,7417,1.039917,115.0979208
118,7418,1.007833,116.1378378
119,7419,0.935709,117.1456708
120,7420,0.876916,118.0813798
121,7421,1.062416,118.9582958
122,7422,1.042959,120.0207118
123,7423,1.017083,121.0636708
124,7424,0.973584,122.0807538
125,7425,1.156458,123.0543378
126,7426,1.354375,124.2107958
127,7427,1.013542,125.5651708
128,7428,0.804083,126.5787129
129,7429,0.919292,127.3827959
130,7430,1.2795,128.3020878
131,7431,0.947666,129.5815879
132,7432,1.005583,130.5292538
133,7433,1.123292,131.5348369
134,7434,0.949083,132.6581289
135,7435,1.074083,133.6072118
136,7436,1.064416,134.6812948
137,7437,1.056041,135.7457108
138,7438,0.966292,136.8017519
139,7439,1.031,137.7680439
140,7440,1.03225,138.7990439
141,7441,0.831375,139.8312939
142,7442,0.95775,140.6626689
143,7443,1.101916,141.620419
144,7444,0.929,142.7223349
145,7445,0.899583,143.6513349
146,7446,0.9605,144.5509179
147,7447,1.056583,145.5114179
148,7448,0.905,146.568001
149,7449,0.885709,147.4730009
150,7450,1.097291,148.3587099
151,7451,0.99575,149.4560009
152,7452,1.023042,150.4517509
153,7453,1.061375,151.4747929
154,7454,0.922208,152.5361679
155,7455,0.96025,153.4583759
156,7456,0.966,154.418626
157,7457,0.94675,155.384626
158,7458,0.856125,156.331376
159,7459,0.888791,157.187501
160,7460,1.108041,158.076292
161,7461,1.064708,159.184333
162,7462,0.896917,160.249041
163,7463,1.005625,161.145958
164,7464,1.041417,162.151583
165,7465,0.950042,163.193
166,7466,1.052292,164.143042
167,7467,1.031834,165.195334
168,7468,1.102792,166.227168
169,7469,0.913208,167.32996
170,7470,1.1775,168.2431681
171,7471,0.950334,169.4206681
172,7472,0.972333,170.3710021
173,7473,0.93325,171.3433351
174,7474,0.98275,172.2765851
175,7475,0.889541,173.2593351
176,7476,1.078125,174.1488761
177,7477,1.038917,175.2270011
178,7478,1.032708,176.265918
179,7479,1.009334,177.2986261
180,7480,0.960875,178.30796
181,7481,0.914667,179.268835
182,7482,0.853666,180.183502
183,7483,0.961833,181.037168
184,7484,1.193416,181.999001
185,7485,0.915584,183.192417
186,7486,1.004791,184.108001
187,7487,0.933791,185.112792
188,7488,0.927584,186.046583
189,7489,0.9,186.974167
190,7490,1.259834,187.874167
191,7491,1.133791,189.134001
192,7492,0.962209,190.267792
193,7493,1.080959,191.230001
194,7494,0.991708,192.3109599
195,7495,1.004416,193.3026679
196,7496,0.841042,194.3070839
197,7497,1.071459,195.1481259
198,7498,0.955791,196.2195849
199,7499,0.893292,197.1753759
200,7500,1.153125,198.0686679
201,7501,1.022875,199.221793
202,7502,0.991417,200.2446679
203,7503,0.886458,201.2360849
204,7504,0.867458,202.1225429
205,7505,0.934417,202.9900009
206,7506,0.962125,203.9244179
207,7507,0.927916,204.8865429
208,7508,0.907833,205.8144589
209,7509,0.956,206.7222919
210,7510,1.322167,207.6782919
211,7511,1.185833,209.0004589
212,7512,1.128333,210.1862919
213,7513,0.987291,211.3146248
214,7514,0.942709,212.3019158
215,7515,0.950459,213.2446248
216,7516,1.022708,214.1950838
217,7517,1.055583,215.2177917
218,7518,1.019125,216.2733747
219,7519,0.948875,217.2924997
220,7520,0.804667,218.2413747
221,7521,0.820542,219.0460417
222,7522,0.908917,219.8665837
223,7523,1.048125,220.7755007
224,7524,1.004916,221.8236257
225,7525,0.908208,222.8285417
226,7526,0.95575,223.7367497
227,7527,1.161834,224.6924997
228,7528,1.058417,225.8543337
233,7533,1.379084,257.7273347
234,7534,1.06675,259.1064187
235,7535,1.118833,260.1731687
236,7536,0.981125,261.2920017
237,7537,0.930583,262.2731267
238,7538,1.088292,263.2037097
239,7539,0.842625,264.2920017
240,7540,1.114833,265.1346267
241,7541,0.918375,266.2494597
242,7542,0.9365,267.1678347
243,7543,1.297333,268.1043347
244,7544,1.004834,269.4016677
245,7545,1.0015,270.4065018
246,7546,0.855375,271.4080018
247,7547,1.064,272.2633768
248,7548,0.972958,273.3273768
249,7549,1.267958,274.3003348
250,7550,1.125125,275.5682928
251,7551,1.013459,276.6934178
252,7552,0.866958,277.7068768
253,7553,0.87175,278.5738348
254,7554,0.915459,279.4455848
255,7555,0.907042,280.3610438
256,7556,1.036417,281.2680858
257,7557,0.941375,282.3045028
258,7558,0.808333,283.2458779
259,7559,0.798875,284.0542108
260,7560,0.966791,284.8530858
261,7561,0.921875,285.8198768
262,7562,1.005959,286.7417518
263,7563,1.128791,287.7477108
264,7564,1.141,288.8765018
265,7565,0.850959,290.0175018
266,7566,0.892458,290.8684608
267,7567,1.008708,291.7609189
268,7568,0.871625,292.7696269
269,7569,1.058959,293.6412519
270,7570,1.000666,294.7002109
271,7571,1.015917,295.7008769
272,7572,1.035917,296.7167938
273,7573,3.745833,297.7527109
274,7574,1.396417,301.4985438
275,7575,1.013791,302.8949608
276,7576,0.878542,303.9087518
277,7577,0.945625,304.7872938
278,7578,1.023292,305.7329188
279,7579,0.936875,306.7562107
280,7580,1.432041,307.6930857
281,7581,1.062834,309.1251268
282,7582,1.228708,310.1879608
283,7583,0.961958,311.4166688
284,7584,0.894416,312.3786268
285,7585,0.988791,313.2730428
286,7586,1.031291,314.2618338
287,7587,1.173333,315.2931248
288,7588,1.057375,316.4664578
289,7589,0.826666,317.5238328
290,7590,0.945208,318.3504988
291,7591,0.938208,319.2957068
292,7592,0.878709,320.2339148
293,7593,0.975083,321.1126238
294,7594,0.867667,322.0877068
295,7595,0.838584,322.9553738
296,7596,0.884,323.7939578
297,7597,1.113,324.6779578
298,7598,1.144083,325.7909579
