Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
63,1176,2.0309,160.7047001
64,1177,2.0116,162.7356001
65,1178,2.1261,164.7472001
66,1179,6.9621,166.8733002
67,1180,2.3503,173.8354002
68,1181,2.1735,176.1857003
69,1182,2.1006,178.3592004
70,1183,1.9176,180.4598004
71,1184,1.9174,182.3774004
72,1185,1.8334,184.2948004
73,1186,6.242,186.1282004
74,1187,1.9906,192.3702005
75,1188,2.0255,194.3608005
76,1189,1.9245,196.3863006
77,1190,1.8347,198.3108006
78,1191,2.0492,200.1455005
79,1192,3.4113,202.1947006
80,1193,6.0333,205.6060005
81,1194,1.8853,211.6393005
82,1195,5.1526,213.5246005
83,1196,16.3911,218.6772003
84,1197,3.75,235.0683002
85,1198,2.6795,238.8183002
86,1199,1.8928,241.4978004
87,1200,1.8735,243.3906003
88,1201,6.1743,245.2641003
89,1202,3.0083,251.4384005
90,1203,1.874,254.4467006
91,1204,1.8608,256.3207005
92,1205,1.843,258.1815006
93,1206,1.8732,260.0245006
94,1207,1.865,261.8977005
95,1208,2.0169,263.7627006
96,1209,6.6227,265.7796006
97,1210,1.9689,272.4023008
98,1211,1.8204,274.3712008
99,1212,1.7547,276.1916008
100,1213,1.8101,277.9463007
101,1214,1.8072,279.7564007
102,1215,1.7168,281.5636007
103,1216,1.9876,283.2804006
104,1217,2.4392,285.2680006
105,1218,6.0297,287.7072005
106,1219,1.9674,293.7369003
107,1220,1.9171,295.7043003
108,1221,1.9794,297.6214002
109,1222,1.6927,299.6008003
110,1223,3.5157,301.2935003
111,1224,1.9602,304.8092004
112,1225,5.9433,306.7694004
113,1226,1.9384,312.7127001
114,1227,1.8863,314.6511002
115,1228,6.4258,316.5374001
116,1229,5.1169,322.9632
117,1230,6.3393,328.0800999
118,1231,2.0007,334.4194001
119,1232,2.4101,336.4201001
120,1233,1.8395,338.8302001
121,1234,1.8303,340.6697
122,1235,1.8335,342.5
123,1236,1.8867,344.3335
124,1237,5.9401,346.2202001
125,1238,3.5676,352.1603003
126,1239,1.8544,355.7279003
127,1240,1.8777,357.5823003
128,1241,1.9193,359.4600003
129,1242,1.8268,361.3793002
130,1243,1.8032,363.2061002
131,1244,1.705,365.0093002
132,1245,6.3241,366.7143003
133,1246,1.9439,373.0384003
134,1247,1.9088,374.9823003
135,1248,1.7501,376.8911003
136,1249,1.8569,378.6412003
137,1250,1.7646,380.4981003
138,1251,1.8352,382.2627003
139,1252,1.9599,384.0979003
140,1253,6.0938,386.0578003
141,1254,1.8701,392.1516004
142,1255,1.7569,394.0217004
143,1256,2.1303,395.7786003
144,1257,1.7753,397.9089004
145,1258,1.9276,399.6842004
146,1259,2.9924,401.6118004
147,1260,1.7623,404.6042004
148,1261,5.9122,406.3665004
149,1262,1.9422,412.2787004
150,1263,1.8994,414.2209003
151,1264,1.7127,416.1203003
152,1265,3.9875,417.8330003
153,1266,1.8992,421.8205003
154,1267,1.84,423.7197002
155,1268,5.9235,425.5597003
156,1269,1.8032,431.4832003
157,1270,2.0573,433.2864003
158,1271,2.5846,435.3437004
159,1272,1.8489,437.9283004
160,1273,1.6946,439.7772003
161,1274,1.8589,441.4718003
162,1275,2.02,443.3307003
163,1276,5.9243,445.3507003
164,1277,1.8288,451.2750005
165,1278,1.9146,453.1038004
166,1279,1.7783,455.0184004
167,1280,1.7877,456.7967005
168,1281,1.7277,458.5844004
169,1282,1.9511,460.3121004
170,1283,1.9293,462.2632004
171,1284,1.8796,464.1925004
172,1285,6.207,466.0721004
173,1286,1.8827,472.2791002
174,1287,1.9265,474.1618001
175,1288,1.8397,476.0883001
176,1289,1.9316,477.9280001
177,1290,2.1406,479.8596001
178,1291,2.1525,482.0002
179,1292,2.3329,484.1526999
180,1293,6.0902,486.4856
181,1294,1.9513,492.5757999
182,1295,1.81,494.5271
183,1296,1.7246,496.3370999
184,1297,1.7116,498.0616999
185,1298,1.674,499.7732998
186,1299,3.8181,501.4472998
187,1300,1.788,505.2653998
188,1301,6.0065,507.0533998
189,1302,1.8607,513.0598996
190,1303,1.7017,514.9205996
191,1304,1.9655,516.6222996
192,1305,2.7168,518.5877995
193,1306,1.8746,521.3045995
194,1307,1.9001,523.1791996
195,1308,1.7994,525.0792996
196,1309,6.058,526.8786995
197,1310,1.6795,532.9366996
198,1311,2.023,534.6161996
199,1312,1.813,536.6391996
200,1313,1.7716,538.4521996
201,1314,1.823,540.2237996
202,1315,1.7735,542.0467995
203,1316,1.8695,543.8202995
204,1317,5.7167,545.6897995
205,1318,3.5058,551.4064996
206,1319,1.9257,554.9122996
207,1320,1.7337,556.8379996
208,1321,1.8858,558.5716996
209,1322,1.9671,560.4574996
210,1323,1.8354,562.4245996
211,1324,1.9302,564.2599996
212,1325,6.1506,566.1901996
213,1326,1.8298,572.3407996
214,1327,1.7331,574.1705996
215,1328,1.8347,575.9036995
216,1329,2.0356,577.7383995
217,1330,1.8834,579.7739995
218,1331,1.8394,581.6573994
219,1332,1.8945,583.4967995
220,1333,6.3488,585.3912995
221,1334,1.8401,591.7400997
222,1335,1.8326,593.5801997
223,1336,1.7883,595.4127997
224,1337,1.8221,597.2010998
225,1338,1.7353,599.0231998
226,1339,1.8337,600.7584997
227,1340,2.868,602.5921997
228,1341,6.0619,605.4601997
229,1342,1.8217,611.5220999
230,1343,1.8014,613.3437998
231,1344,1.9587,615.1451998
232,1345,1.8748,617.1038997
233,1346,3.1497,618.9786997
234,1347,1.8889,622.1283996
235,1348,1.6725,624.0172997
236,1349,5.7514,625.6897997
237,1350,1.9932,631.4411997
238,1351,2.0509,633.4343996
239,1352,2.6407,635.4852996
240,1353,1.7472,638.1259997
241,1354,1.7892,639.8731997
242,1355,1.7374,641.6623996
243,1356,1.7992,643.3997997
244,1357,1.7612,645.1989996
245,1358,5.9855,646.9601996
246,1359,2.5181,652.9456995
247,1360,1.7847,655.4637995
248,1361,1.6898,657.2484995
249,1362,1.7921,658.9382995
250,1363,1.9201,660.7303995
251,1364,1.8756,662.6504995
252,1365,1.7403,664.5260994
253,1366,5.9298,666.2663994
254,1367,1.8469,672.1961994
255,1368,7.2789,674.0430994
256,1369,3.2539,681.3219995
257,1370,2.9939,684.5758996
258,1371,6.3814,687.5697997
259,1372,1.9008,693.9511998
260,1373,1.7106,695.8519998
261,1374,1.9143,697.5625998
262,1375,1.9922,699.4768997
263,1376,1.8969,701.4690998
264,1377,2.4109,703.3659997
265,1378,5.8704,705.7768996
266,1379,1.7278,711.6472995
267,1380,1.7158,713.3750995
268,1381,1.9732,715.0908996
269,1382,1.9414,717.0640996
270,1383,2.6946,719.0054996
271,1384,1.7751,721.7000997
272,1385,1.6691,723.4751997
273,1386,1.673,725.1442997
274,1387,6.0414,726.8172997
275,1388,1.8205,732.8586997
276,1389,1.7345,734.6791997
277,1390,2.3378,736.4136997
278,1391,1.8014,738.7514998
279,1392,1.7215,740.5528997
280,1393,1.6963,742.2743998
281,1394,1.7513,743.9706998
282,1395,5.7763,745.7219998
283,1396,1.8813,751.4982997
284,1397,1.9438,753.3795997
285,1398,1.9391,755.3233997
286,1399,1.8904,757.2624997
287,1400,1.7334,759.1528997
288,1401,1.6779,760.8862997
289,1402,1.7948,762.5641997
290,1403,1.8095,764.3589997
291,1404,6.4352,766.1684997
292,1405,1.9405,772.6036999
293,1406,1.8761,774.5441999
294,1407,1.9477,776.4202999
295,1408,2.0027,778.3679999
296,1409,2.0188,780.3707
297,1410,1.9301,782.3895
