Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
278,866,10.2318,2590.27939
279,867,9.955,2600.51119
280,868,9.912,2610.46619
281,869,9.3428,2620.37819
282,870,9.7639,2629.72099
283,871,10.0048,2639.48489
284,872,10.0026,2649.48969
285,873,9.9847,2659.49229
286,874,10.0841,2669.47699
287,875,9.411,2679.56109
288,876,9.4269,2688.97209
289,877,5.6771,2698.39899
290,878,9.1741,2704.07609
291,879,11.8879,2713.25019
292,880,13.9474,2725.13809
293,881,14.2321,2739.08549
294,882,9.8408,2753.31759
295,883,9.4764,2763.15839
296,884,13.2329,2772.63479
