Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
172,1282,2.7598,385.1986998
173,1283,1.9023,387.9584998
174,1284,2.7302,389.8607998
175,1285,2.001,392.5909998
176,1286,1.815,394.5919998
177,1287,1.8812,396.4069997
178,1288,1.7712,398.2881997
179,1289,1.8084,400.0593996
180,1290,3.1468,401.8677996
181,1291,1.9179,405.0145997
182,1292,2.237,406.9324996
183,1293,2.6154,409.1694996
184,1294,1.7896,411.7848997
185,1295,1.7966,413.5744997
186,1296,1.7649,415.3710997
187,1297,2.0596,417.1359997
188,1298,2.8232,419.1955996
189,1299,1.8032,422.0187995
190,1300,1.8261,423.8219995
191,1301,1.8162,425.6480995
192,1302,1.799,427.4642996
193,1303,2.7553,429.2632996
194,1304,1.7825,432.0185996
195,1305,2.1314,433.8010997
196,1306,2.9421,435.9324998
197,1307,1.9405,438.8745998
198,1308,1.7156,440.8150998
199,1309,1.7687,442.5306998
200,1310,2.0604,444.2993999
201,1311,1.8981,446.3597999
202,1312,1.9326,448.2578999
203,1313,3.0173,450.1904999
204,1314,1.8629,453.2077998
205,1315,1.8048,455.0706998
206,1316,1.8145,456.8754998
207,1317,1.831,458.6899998
208,1318,1.8534,460.5209998
209,1319,1.6828,462.3743998
210,1320,1.833,464.0571998
211,1321,2.0744,465.8901998
212,1322,1.9606,467.9645997
213,1323,2.7096,469.9251997
214,1324,1.7741,472.6347997
215,1325,1.9242,474.4088997
216,1326,1.8962,476.3330996
217,1327,1.8216,478.2292995
218,1328,1.8333,480.0508995
219,1329,1.8064,481.8841995
220,1330,1.8723,483.6905994
221,1331,2.5946,485.5628995
222,1332,1.9158,488.1574994
223,1333,2.611,490.0732994
224,1334,1.9475,492.6842995
225,1335,1.97,494.6317995
226,1336,2.0195,496.6017995
227,1337,1.817,498.6212995
228,1338,1.8109,500.4382995
229,1339,3.4226,502.2491995
230,1340,1.8531,505.6717995
231,1341,1.9729,507.5248995
232,1342,2.5721,509.4977995
233,1343,1.846,512.0698994
234,1344,1.8034,513.9158994
235,1345,1.8868,515.7192994
236,1346,1.8234,517.6060995
237,1347,2.3495,519.4294995
238,1348,2.0171,521.7789994
239,1349,1.8882,523.7960995
240,1350,1.8337,525.6842996
241,1351,1.72,527.5179995
242,1352,2.6093,529.2379996
243,1353,1.9819,531.8472995
244,1354,2.225,533.8291994
245,1355,2.9815,536.0541993
246,1356,1.8576,539.0356992
247,1357,1.75,540.8932992
248,1358,1.8808,542.6432992
249,1359,1.7095,544.5240992
250,1360,1.8192,546.2335992
251,1361,1.7856,548.0527992
252,1362,2.8978,549.8383992
253,1363,2.8055,552.7361991
254,1364,1.9937,555.5416992
255,1365,2.0606,557.5353992
256,1366,1.8988,559.5959992
257,1367,1.9834,561.4947993
258,1368,1.9297,563.4781992
259,1369,1.7819,565.4078993
260,1370,1.9226,567.1897993
261,1371,3.1823,569.1123993
262,1372,1.8787,572.2946994
263,1373,1.6746,574.1733994
264,1374,1.7185,575.8479995
265,1375,1.7045,577.5664995
266,1376,1.6769,579.2709994
267,1377,1.8032,580.9478995
268,1378,7.6275,582.7510995
269,1379,3.2591,590.3785995
270,1380,2.351,593.6376995
271,1381,1.8466,595.9886996
272,1382,1.9707,597.8352995
273,1383,1.9939,599.8059995
274,1384,4.3663,601.7998995
275,1385,2.5688,606.1661996
276,1386,2.74,608.7349995
277,1387,1.7534,611.4749995
278,1388,1.9141,613.2283995
279,1389,1.9905,615.1424996
280,1390,2.2493,617.1329995
281,1391,3.0842,619.3822995
282,1392,1.7243,622.4664994
283,1393,1.6976,624.1907995
284,1394,1.9084,625.8883995
285,1395,1.7896,627.7967994
286,1396,2.5686,629.5863994
287,1397,1.8229,632.1549994
288,1398,1.7945,633.9778993
289,1399,3.3344,635.7723993
290,1400,1.8097,639.1067992
291,1401,1.7605,640.9164993
292,1402,1.6919,642.6769992
293,1403,1.8476,644.3688992
294,1404,1.7152,646.2164992
295,1405,1.7827,647.9316992
296,1406,2.5975,649.7143991
297,1407,2.6036,652.3118992
