Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
165,1743,1.6931,370.7020992
166,1744,2.4009,372.3951992
167,1745,2.7521,374.7960991
168,1746,2.2416,377.5481991
169,1747,1.7382,379.7897991
170,1748,5.0014,381.527999
171,1749,13.9351,386.529399
172,1750,2.4564,400.4644986
173,1751,2.69,402.9208986
174,1752,1.9094,405.6108986
175,1753,3.6506,407.5202986
176,1754,1.9043,411.1708986
177,1755,2.5068,413.0751985
178,1756,1.8518,415.5819985
179,1757,2.2647,417.4337984
180,1758,1.9966,419.6984984
181,1759,2.6061,421.6950984
182,1760,3.1597,424.3011985
183,1761,2.2033,427.4608984
184,1762,1.8083,429.6641984
185,1763,1.8854,431.4724984
186,1764,2.2416,433.3578984
187,1765,1.7976,435.5994984
188,1766,2.5365,437.3970984
189,1767,1.922,439.9335984
190,1768,2.4992,441.8555984
191,1769,1.7593,444.3547986
192,1770,1.8323,446.1140985
193,1771,2.3835,447.9463985
194,1772,1.8465,450.3298986
195,1773,2.1376,452.1763986
196,1774,1.8873,454.3139986
197,1775,1.9546,456.2012986
198,1776,2.5029,458.1558986
199,1777,1.8244,460.6587985
200,1778,2.435,462.4831984
201,1779,1.968,464.9181983
202,1780,2.3287,466.8861984
203,1781,1.9342,469.2148985
204,1782,1.7864,471.1490985
205,1783,2.5349,472.9354985
206,1784,2.0364,475.4703984
207,1785,2.2444,477.5067985
208,1786,1.7959,479.7511985
209,1787,1.7886,481.5470985
210,1788,2.5108,483.3356985
211,1789,1.7829,485.8464984
212,1790,2.2195,487.6293983
213,1791,2.0091,489.8488984
214,1792,2.3608,491.8579984
215,1793,1.814,494.2187984
216,1794,1.8868,496.0327984
217,1795,2.3518,497.9195985
218,1796,1.8127,500.2713984
219,1797,2.8813,502.0840985
220,1798,1.7731,504.9653984
221,1799,3.3036,506.7384984
222,1800,1.8216,510.0420985
223,1801,2.2418,511.8636985
224,1802,1.8216,514.1054986
225,1803,1.8791,515.9270985
226,1804,2.162,517.8061985
227,1805,1.741,519.9681984
228,1806,2.7326,521.7091984
229,1807,2.9553,524.4417983
230,1808,2.2013,527.3970984
231,1809,1.8403,529.5983983
232,1810,1.9433,531.4386983
233,1811,2.2071,533.3819983
234,1812,1.8972,535.5890982
235,1813,2.1473,537.4862982
236,1814,2.0575,539.6335982
237,1815,2.3827,541.6910981
238,1816,1.8646,544.0737981
239,1817,1.7713,545.938398
240,1818,2.2237,547.709698
241,1819,2.0018,549.933398
242,1820,2.256,551.9351981
243,1821,1.7879,554.1911981
244,1822,1.8306,555.9790981
245,1823,3.5287,557.8096981
246,1824,1.9379,561.338398
247,1825,2.9909,563.2762979
248,1826,2.1635,566.267198
249,1827,2.4446,568.430698
250,1828,1.9512,570.8752981
251,1829,2.2972,572.8264982
252,1830,2.0691,575.1236981
253,1831,2.2434,577.192798
254,1832,1.8727,579.4361981
255,1833,1.7674,581.3088981
256,1834,2.4264,583.0762981
257,1835,1.7937,585.5026981
258,1836,2.0954,587.296398
259,1837,1.9247,589.3917981
260,1838,2.8996,591.3164982
261,1839,2.3402,594.2160982
262,1840,1.8162,596.5562981
263,1841,2.3096,598.3724982
264,1842,1.8791,600.682098
265,1843,2.4351,602.561198
266,1844,1.8058,604.9962981
267,1845,8.685,606.802098
268,1846,3.4115,615.4870985
269,1847,2.5269,618.8985984
270,1848,1.8181,621.4254985
271,1849,2.5418,623.2435985
272,1850,2.021,625.7853985
273,1851,2.2079,627.8063984
274,1852,1.837,630.0142984
275,1853,2.2865,631.8512985
276,1854,1.8042,634.1377984
277,1855,1.7259,635.9419985
278,1856,2.0799,637.6678985
279,1857,1.9139,639.7477986
280,1858,2.7103,641.6616986
281,1859,1.8699,644.3719985
282,1860,1.7534,646.2418985
283,1861,2.1615,647.9952985
284,1862,1.7064,650.1567985
285,1863,2.1607,651.8631985
286,1864,1.864,654.0238986
287,1865,1.7114,655.8878986
288,1866,3.8365,657.5992986
289,1867,1.9007,661.4357985
290,1868,2.5287,663.3364985
291,1869,1.9665,665.8651984
292,1870,2.2109,667.8316984
293,1871,1.815,670.0425985
294,1872,2.4925,671.8575984
295,1873,2.6605,674.3500985
296,1874,2.2734,677.0105985
297,1875,1.7597,679.2839986
