Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
196,2035,3.7169,799.7289979
197,2036,3.8945,803.4458978
198,2037,4.0334,807.3403978
199,2038,3.8841,811.3737979
200,2039,4.0279,815.2578979
201,2040,4.1403,819.2857981
202,2041,3.8952,823.4260979
203,2042,3.8883,827.3212979
204,2043,3.843,831.2095978
205,2044,2.8609,835.0525978
206,2045,4.45,837.9134977
207,2046,3.8386,842.3634975
208,2047,3.7078,846.2020974
209,2048,3.8646,849.9098973
210,2049,4.1153,853.7744973
211,2050,4.2015,857.8897974
212,2051,3.8557,862.0912974
213,2052,3.8592,865.9469974
214,2053,4.0724,869.8061974
215,2054,3.8722,873.8785975
216,2055,3.9112,877.7507975
217,2056,3.7659,881.6619976
218,2057,3.8544,885.4278975
219,2058,4.045,889.2822974
220,2059,3.6076,893.3272974
221,2060,3.2864,896.9348974
222,2061,4.1655,900.2212975
223,2062,4.0378,904.3867977
224,2063,3.8866,908.4245975
225,2064,3.8983,912.3111975
226,2065,3.9124,916.2094975
227,2066,4.1771,920.1218975
228,2067,3.9073,924.2989976
229,2068,7.1687,928.2062976
230,2069,6.1445,935.3749979
231,2070,4.7887,941.5194976
232,2071,3.8493,946.3081977
233,2072,3.9185,950.1574976
234,2073,3.9826,954.0759976
235,2074,4.0059,958.0585976
236,2075,4.0293,962.0644975
237,2076,3.9314,966.0937977
238,2077,4.0859,970.0251977
239,2078,3.9184,974.1110976
240,2079,4.0734,978.0294976
241,2080,3.8991,982.1028976
242,2081,4.0477,986.0019977
243,2082,3.8422,990.0496976
244,2083,3.7242,993.8918977
245,2084,4.0584,997.6160977
246,2085,3.8697,1001.674498
247,2086,3.8813,1005.544198
248,2087,3.8906,1009.425498
249,2088,3.9459,1013.316098
250,2089,4.0213,1017.261998
251,2090,4.0954,1021.283298
252,2091,3.9312,1025.378697
253,2092,3.8402,1029.309897
254,2093,2.9097,1033.150097
255,2094,4.134,1036.059797
256,2095,3.8134,1040.193797
257,2096,3.7142,1044.007197
258,2097,3.743,1047.721397
259,2098,3.8518,1051.464397
260,2099,4.0963,1055.316197
261,2100,3.818,1059.412497
262,2101,3.9029,1063.230497
263,2102,2.933,1067.133397
264,2103,4.0578,1070.066397
265,2104,3.838,1074.124197
266,2105,4.0697,1077.962197
267,2106,3.8523,1082.031897
268,2107,3.9113,1085.884197
269,2108,3.7599,1089.795497
270,2109,3.7126,1093.555397
271,2110,4.0277,1097.267997
272,2111,4.0647,1101.295697
273,2112,4.1241,1105.360397
274,2113,3.9516,1109.484497
275,2114,3.9113,1113.436097
276,2115,4.108,1117.347397
277,2116,4.4655,1121.455397
278,2117,3.855,1125.920897
279,2118,3.7895,1129.775897
280,2119,3.7776,1133.565397
281,2120,5.1442,1137.342997
282,2121,4.007,1142.487197
283,2122,3.8332,1146.494197
284,2123,4.0356,1150.327397
285,2124,4.1281,1154.362997
286,2125,3.9761,1158.491097
287,2126,3.7647,1162.467197
288,2127,3.9807,1166.231897
289,2128,20.791,1170.212597
290,2129,15.6051,1191.003597
291,2130,10.7802,1206.608697
292,2131,8.0662,1217.388897
293,2132,5.7794,1225.455097
294,2133,4.7818,1231.234497
295,2134,4.1637,1236.016297
296,2135,3.9669,1240.179997
297,2136,3.9462,1244.146897
