Frame Offset, Frame Index, Frame Time (ms), Time from first frame (ms)
110,2956,2.1154,281.2303005
111,2957,2.1603,283.3457006
112,2958,2.2217,285.5060006
113,2959,2.0212,287.7277006
114,2960,1.99,289.7489005
115,2961,1.9994,291.7389005
116,2962,2.1895,293.7383006
117,2963,5.964,295.9278007
118,2964,2.7188,301.8918004
119,2965,2.0594,304.6106005
120,2966,1.9714,306.6700006
121,2967,1.8962,308.6414006
122,2968,2.5786,310.5376005
123,2969,1.9732,313.1162004
124,2970,1.9276,315.0894004
125,2971,2.4824,317.0170004
126,2972,2.211,319.4994004
127,2973,2.1561,321.7104003
128,2974,2.2164,323.8665004
129,2975,3.1328,326.0829003
130,2976,2.2133,329.2157004
131,2977,2.0213,331.4290004
132,2978,1.9993,333.4503005
133,2979,1.8793,335.4496005
134,2980,2.2462,337.3289005
135,2981,2.049,339.5751005
136,2982,2.2151,341.6241006
137,2983,2.3196,343.8392006
138,2984,2.101,346.1588007
139,2985,1.9348,348.2598008
140,2986,1.999,350.1946008
141,2987,1.9073,352.1936008
142,2988,1.9788,354.1009008
143,2989,2.0081,356.0797007
144,2990,2.2156,358.0878007
145,2991,2.3475,360.3034008
146,2992,2.3862,362.6509008
147,2993,2.2634,365.0371008
148,2994,2.0935,367.3005009
149,2995,1.9219,369.3940008
150,2996,2.1555,371.3159008
151,2997,1.973,373.4714007
152,2998,3.4778,375.4444008
153,2999,2.3479,378.9222007
154,3000,2.3127,381.2701006
155,3001,1.9861,383.5828006
156,3002,2.0944,385.5689006
157,3003,1.9949,387.6633005
158,3004,2.0617,389.6582005
159,3005,2.0515,391.7199006
160,3006,2.4128,393.7714007
161,3007,2.0348,396.1842008
162,3008,2.5565,398.2190008
163,3009,2.0469,400.7755008
164,3010,1.933,402.8224008
165,3011,1.8564,404.7554008
166,3012,1.9267,406.6118008
167,3013,2.1583,408.5385008
168,3014,2.128,410.6968007
169,3015,2.0747,412.8248007
170,3016,2.0797,414.8995006
171,3017,2.3416,416.9792006
172,3018,1.8934,419.3208005
173,3019,1.8452,421.2142005
174,3020,1.8564,423.0594004
175,3021,2.1176,424.9158005
176,3022,2.4099,427.0334004
177,3023,1.973,429.4433004
178,3024,1.87,431.4163004
179,3025,1.8531,433.2863004
180,3026,1.8261,435.1394004
181,3027,2.2929,436.9655004
182,3028,2.1642,439.2584004
183,3029,2.1093,441.4226005
184,3030,2.6449,443.5319004
185,3031,2.0589,446.1768005
186,3032,1.9848,448.2357004
187,3033,1.9298,450.2205003
188,3034,1.8057,452.1503004
189,3035,1.9262,453.9560003
190,3036,1.9218,455.8822004
191,3037,2.3028,457.8040004
192,3038,3.0923,460.1068003
193,3039,2.1288,463.1991003
194,3040,1.9349,465.3279002
195,3041,1.963,467.2628002
196,3042,1.9566,469.2258002
197,3043,1.9121,471.1824001
198,3044,1.8635,473.0945001
199,3045,2.0973,474.9580001
200,3046,2.3521,477.0553001
201,3047,1.8994,479.4074
202,3048,1.9116,481.3068
203,3049,1.9076,483.2184
204,3050,1.9501,485.126
205,3051,1.8807,487.0761
206,3052,1.8499,488.9568
207,3053,2.0627,490.8067
208,3054,3.3009,492.8694
209,3055,2.0489,496.1703
210,3056,2.262,498.2191999
211,3057,1.8924,500.4812
212,3058,2.0341,502.3736
213,3059,1.91,504.4077001
214,3060,1.9719,506.3177
215,3061,2.0261,508.2896
216,3062,2.4212,510.3156999
217,3063,1.9972,512.7369
218,3064,1.8773,514.7341
219,3065,2.3698,516.6114
220,3066,1.8746,518.9812001
221,3067,1.8635,520.8558002
222,3068,1.8612,522.7193002
223,3069,2.2078,524.5805001
224,3070,3.2023,526.7883
225,3071,1.9039,529.9906001
226,3072,2.0656,531.8945001
227,3073,2.0255,533.9601001
228,3074,1.9873,535.9856001
229,3075,2.2217,537.9729002
230,3076,2.1252,540.1946001
231,3077,4.3682,542.3198001
232,3078,2.1266,546.688
233,3079,2.1304,548.8146
234,3080,2.0563,550.9449999
235,3081,2.072,553.0012999
236,3082,1.88,555.0732999
237,3083,2.1823,556.9532999
238,3084,3.703,559.1356
239,3085,2.0845,562.8386
240,3086,1.9226,564.9231001
241,3087,1.8735,566.8457001
242,3088,1.7886,568.7192001
243,3089,2.0714,570.5078001
244,3090,2.0553,572.5792
245,3091,2.1356,574.6345
246,3092,3.0503,576.7701001
247,3093,1.9779,579.8204
248,3094,1.8686,581.7983
249,3095,1.8419,583.6669
250,3096,1.941,585.5088
251,3097,2.0062,587.4498
252,3098,1.9169,589.4560001
253,3099,1.8846,591.3729001
254,3100,3.5162,593.2575002
255,3101,2.547,596.7737002
256,3102,5.4987,599.3207002
258,3104,3.4674,622.0855002
259,3105,2.4831,625.5529003
260,3106,2.4835,628.0360003
261,3107,2.1418,630.5195003
262,3108,2.0678,632.6613002
263,3109,1.9337,634.7291002
264,3110,2.2472,636.6628002
265,3111,2.0319,638.9100002
266,3112,2.2743,640.9419001
267,3113,3.4256,643.2162002
268,3114,2.2278,646.6418003
269,3115,2.0325,648.8696002
270,3116,2.1561,650.9021002
271,3117,1.9408,653.0582002
272,3118,1.9578,654.9990002
273,3119,2.3121,656.9568002
274,3120,3.9897,659.2689002
275,3121,2.1483,663.2586002
276,3122,2.1638,665.4069002
277,3123,1.9308,667.5707002
278,3124,2.1315,669.5015001
279,3125,1.9731,671.6330001
280,3126,1.9894,673.6061001
281,3127,2.2971,675.5955001
282,3128,2.1793,677.8926002
283,3129,1.9892,680.0719002
284,3130,1.9894,682.0611002
285,3131,1.88,684.0505003
286,3132,2.052,685.9305003
287,3133,1.9004,687.9825003
288,3134,2.3041,689.8829004
289,3135,2.1944,692.1870004
290,3136,2.1951,694.3814005
291,3137,2.2253,696.5765005
292,3138,1.9461,698.8018006
293,3139,1.9232,700.7479006
294,3140,1.9157,702.6711006
295,3141,1.9896,704.5868006
296,3142,1.9369,706.5764005
297,3143,2.1743,708.5133005
